Campus,Sex,Area ID,Area,Career,Academic Degree,Students
ENEO,Hombre,9,Ciencias de la salud,Enfermería en rehabilitación,Especialidad,10
ENEO,Hombre,9,Ciencias de la salud,Enfermería en salud mental,Especialidad,9
ENEO,Hombre,9,Ciencias de la salud,Enfermería perioperatoria,Especialidad,0
ENEO,Hombre,9,Ciencias de la salud,Enfermería nefrológica,Especialidad,3
ENEO,Hombre,9,Ciencias de la salud,Enfermería nefrológica,Especialidad,27
ENEO,Hombre,9,Ciencias de la salud,Enfermería en salud pública,Especialidad,2
ENEO,Hombre,9,Ciencias de la salud,Enfermería oncológica,Especialidad,7
ENEO,Hombre,9,Ciencias de la salud,Enfermería en rehabilitación,Especialidad,10
ENEO,Hombre,9,Ciencias de la salud,Enfermería en atención en el hogar,Especialidad,2
ENEO,Hombre,9,Ciencias de la salud,Enfermería en salud pública,Especialidad,5
ENEO,Hombre,9,Ciencias de la salud,Enfermería perioperatoria,Especialidad,24
ENEO,Hombre,9,Ciencias de la salud,Enfermería del neonato,Especialidad,8
ENEO,Hombre,9,Ciencias de la salud,Enfermería y obstetricia,Licenciatura,244
ENEO,Hombre,9,Ciencias de la salud,Enfermería del adulto en estado crítico,Especialidad,32
ENEO,Hombre,9,Ciencias de la salud,Enfermería en rehabilitación,Especialidad,2
ENEO,Hombre,9,Ciencias de la salud,Enfermería en cardiovascular,Especialidad,1
ENEO,Hombre,9,Ciencias de la salud,Enfermería neurológica,Especialidad,5
ENEO,Hombre,9,Ciencias de la salud,Enfermería,Licenciatura,682
ENEO,Hombre,9,Ciencias de la salud,Enfermería del anciano,Especialidad,2
ENEO,Hombre,9,Ciencias de la salud,Enfermería en salud mental,Especialidad,4
ENEO,Hombre,9,Ciencias de la salud,Enfermería en salud pública,Especialidad,9
ENEO,Hombre,9,Ciencias de la salud,Enfermería en neonatología,Especialidad,7
ENEO,Hombre,9,Ciencias de la salud,Enfermería en rehabilitación,Especialidad,2
ENEO,Hombre,9,Ciencias de la salud,Enfermería del adulto en estado crítico,Especialidad,17
ENEO,Hombre,9,Ciencias de la salud,Enfermería perinatal,Especialidad,4
ENEO,Hombre,9,Ciencias de la salud,Enfermería perioperatoria,Especialidad,4
ENEO,Hombre,9,Ciencias de la salud,Enfermería y obstetricia,Licenciatura,575
ENEO,Hombre,9,Ciencias de la salud,Enfermería,Maestría,4
ENEO,Hombre,9,Ciencias de la salud,Enfermería nefrológica,Especialidad,4
ENEO,Hombre,9,Ciencias de la salud,Enfermería de la cultura física,Especialidad,12
ENEO,Hombre,9,Ciencias de la salud,Enfermería,Especialidad,9
ENEO,Hombre,9,Ciencias de la salud,Enfermería oncológica,Especialidad,6
ENEO,Hombre,9,Ciencias de la salud,Enfermería oncológica,Especialidad,4
ENEO,Hombre,9,Ciencias de la salud,Enfermería en atención en el hogar,Especialidad,1
ENEO,Hombre,9,Ciencias de la salud,Enfermería,Licenciatura,340
ENEO,Hombre,9,Ciencias de la salud,Enfermería perinatal,Especialidad,5
ENEO,Hombre,9,Ciencias de la salud,Enfermería perinatal,Especialidad,7
ENEO,Hombre,9,Ciencias de la salud,Enfermería en salud pública,Especialidad,4
ENEO,Hombre,9,Ciencias de la salud,Enfermería,Especialidad,19
ENEO,Hombre,9,Ciencias de la salud,Enfermería en cardiovascular,Especialidad,47
ENEO,Hombre,9,Ciencias de la salud,Enfermería infantil,Especialidad,12
ENEO,Hombre,9,Ciencias de la salud,Enfermería en neonatología,Especialidad,7
ENEO,Hombre,9,Ciencias de la salud,Enfermería,Maestría,10
ENEO,Hombre,9,Ciencias de la salud,Enfermería del adulto en estado crítico,Especialidad,77
ENEO,Mujer,9,Ciencias de la salud,Enfermería perioperatoria,Especialidad,45
ENEO,Mujer,9,Ciencias de la salud,Enfermería de la cultura física,Especialidad,2
ENEO,Mujer,9,Ciencias de la salud,Enfermería,Licenciatura,2316
ENEO,Mujer,9,Ciencias de la salud,Enfermería en salud mental,Especialidad,2
ENEO,Mujer,9,Ciencias de la salud,Enfermería de la cultura física,Especialidad,2
ENEO,Mujer,9,Ciencias de la salud,Enfermería del adulto en estado crítico,Especialidad,7
ENEO,Mujer,9,Ciencias de la salud,Enfermería perinatal,Especialidad,64
ENEO,Mujer,9,Ciencias de la salud,Enfermería y obstetricia,Licenciatura,3362
ENEO,Mujer,9,Ciencias de la salud,Enfermería y obstetricia,Licenciatura,917
ENEO,Mujer,9,Ciencias de la salud,Enfermería en la cultura física y el deporte,Especialidad,16
ENEO,Mujer,9,Ciencias de la salud,Enfermería oncológica,Especialidad,75
ENEO,Mujer,9,Ciencias de la salud,Enfermería en cardiovascular,Especialidad,6
ENEO,Mujer,9,Ciencias de la salud,Enfermería infantil,Especialidad,22
ENEO,Mujer,9,Ciencias de la salud,Enfermería neurológica,Especialidad,42
ENEO,Mujer,9,Ciencias de la salud,Enfermería del anciano,Especialidad,88
ENEO,Mujer,9,Ciencias de la salud,Enfermería nefrológica,Especialidad,7
ENEO,Mujer,9,Ciencias de la salud,Enfermería del anciano,Especialidad,10
ENEO,Mujer,9,Ciencias de la salud,Enfermería infantil,Especialidad,23
ENEO,Mujer,9,Ciencias de la salud,Enfermería,Licenciatura,2062
ENEO,Mujer,9,Ciencias de la salud,Enfermería y obstetricia,Licenciatura,977
ENEO,Mujer,9,Ciencias de la salud,Enfermería infantil,Especialidad,60
ENEO,Mujer,9,Ciencias de la salud,Enfermería en neonatología,Especialidad,3
ENEO,Mujer,9,Ciencias de la salud,Enfermería en rehabilitación,Especialidad,21
ENEO,Mujer,9,Ciencias de la salud,Enfermería en salud mental,Especialidad,22
ENEO,Mujer,9,Ciencias de la salud,Enfermería perioperatoria,Especialidad,0
ENEO,Mujer,9,Ciencias de la salud,Enfermería nefrológica,Especialidad,13
ENEO,Mujer,9,Ciencias de la salud,Enfermería nefrológica,Especialidad,56
ENEO,Mujer,9,Ciencias de la salud,Enfermería en salud pública,Especialidad,13
ENEO,Mujer,9,Ciencias de la salud,Enfermería oncológica,Especialidad,51
ENEO,Mujer,9,Ciencias de la salud,Enfermería en rehabilitación,Especialidad,23
ENEO,Mujer,9,Ciencias de la salud,Enfermería en atención en el hogar,Especialidad,3
ENEO,Mujer,9,Ciencias de la salud,Enfermería neurológica,Especialidad,4
ENEO,Mujer,9,Ciencias de la salud,Enfermería en salud pública,Especialidad,34
ENEO,Mujer,9,Ciencias de la salud,Enfermería perioperatoria,Especialidad,128
ENEO,Mujer,9,Ciencias de la salud,Enfermería del neonato,Especialidad,169
ENEO,Mujer,9,Ciencias de la salud,Enfermería y obstetricia,Licenciatura,996
ENEO,Mujer,9,Ciencias de la salud,Enfermería del adulto en estado crítico,Especialidad,67
ENEO,Mujer,9,Ciencias de la salud,Enfermería en rehabilitación,Especialidad,12
ENEO,Mujer,9,Ciencias de la salud,Enfermería en cardiovascular,Especialidad,9
ENEO,Mujer,9,Ciencias de la salud,Enfermería neurológica,Especialidad,11
ENEO,Mujer,9,Ciencias de la salud,Enfermería,Licenciatura,1846
ENEO,Mujer,9,Ciencias de la salud,Enfermería del anciano,Especialidad,20
ENEO,Mujer,9,Ciencias de la salud,Enfermería en salud mental,Especialidad,29
ENEO,Mujer,9,Ciencias de la salud,Enfermería en salud pública,Especialidad,14
ENEO,Mujer,9,Ciencias de la salud,Enfermería en neonatología,Especialidad,57
ENEO,Mujer,9,Ciencias de la salud,Enfermería en rehabilitación,Especialidad,9
ENEO,Mujer,9,Ciencias de la salud,Enfermería del adulto en estado crítico,Especialidad,57
ENEO,Mujer,9,Ciencias de la salud,Enfermería perinatal,Especialidad,49
ENEO,Mujer,9,Ciencias de la salud,Enfermería perioperatoria,Especialidad,55
ENEO,Mujer,9,Ciencias de la salud,Enfermería y obstetricia,Licenciatura,2645
ENEO,Mujer,9,Ciencias de la salud,Enfermería,Maestría,22
ENEO,Mujer,9,Ciencias de la salud,Enfermería nefrológica,Especialidad,9
ENEO,Mujer,9,Ciencias de la salud,Enfermería en atención en el hogar,Especialidad,3
ENEO,Mujer,9,Ciencias de la salud,Enfermería de la cultura física,Especialidad,13
ENEO,Mujer,9,Ciencias de la salud,Enfermería,Especialidad,14
ENEO,Mujer,9,Ciencias de la salud,Enfermería oncológica,Especialidad,17
ENEO,Mujer,9,Ciencias de la salud,Enfermería oncológica,Especialidad,35
ENEO,Mujer,9,Ciencias de la salud,Enfermería en atención en el hogar,Especialidad,2
ENEO,Mujer,9,Ciencias de la salud,Enfermería,Licenciatura,705
ENEO,Mujer,9,Ciencias de la salud,Enfermería perinatal,Especialidad,62
ENEO,Mujer,9,Ciencias de la salud,Enfermería neurológica,Especialidad,2
ENEO,Mujer,9,Ciencias de la salud,Enfermería perinatal,Especialidad,114
ENEO,Mujer,9,Ciencias de la salud,Enfermería en salud pública,Especialidad,11
ENEO,Mujer,9,Ciencias de la salud,Enfermería en salud mental,Especialidad,1
ENEO,Mujer,9,Ciencias de la salud,Enfermería del anciano,Especialidad,5
ENEO,Mujer,9,Ciencias de la salud,Enfermería en atención en el hogar,Especialidad,5
ENEO,Mujer,9,Ciencias de la salud,Enfermería,Especialidad,32
ENEO,Mujer,9,Ciencias de la salud,Enfermería en cardiovascular,Especialidad,130
ENEO,Mujer,9,Ciencias de la salud,Enfermería infantil,Especialidad,28
ENEO,Mujer,9,Ciencias de la salud,Enfermería en neonatología,Especialidad,93
ENEO,Mujer,9,Ciencias de la salud,Enfermería,Maestría,22
ENEO,Mujer,9,Ciencias de la salud,Enfermería del adulto en estado crítico,Especialidad,193
ENAP,Hombre,1,Educación,Docencia en artes y diseño,Maestría,11
ENAP,Hombre,1,Educación,Docencia en artes y diseño,Maestría,10
ENAP,Hombre,2,Artes y humanidades,Cine documental,Maestría,8
ENAP,Hombre,2,Artes y humanidades,Cinematografía,Licenciatura,69
ENAP,Hombre,2,Artes y humanidades,Diseño y comunicación visual,Licenciatura,592
ENAP,Hombre,2,Artes y humanidades,Diseño y comunicación visual,Licenciatura,557
ENAP,Hombre,2,Artes y humanidades,Diseño y comunicación visual,Maestría,16
ENAP,Hombre,2,Artes y humanidades,Artes visuales,Licenciatura,308
ENAP,Hombre,2,Artes y humanidades,Artes visuales,Licenciatura,312
ENAP,Hombre,2,Artes y humanidades,Diseño y comunicación visual,Licenciatura,588
ENAP,Hombre,2,Artes y humanidades,Arte y diseño,Licenciatura,50
ENAP,Hombre,2,Artes y humanidades,Arte y diseño,Licenciatura,20
ENAP,Hombre,2,Artes y humanidades,Arte y diseño,Licenciatura,22
ENAP,Hombre,2,Artes y humanidades,Arte y diseño,Licenciatura,31
ENAP,Hombre,2,Artes y humanidades,Artes y diseño,Doctorado,44
ENAP,Hombre,2,Artes y humanidades,Diseño y comunicación visual,Licenciatura,589
ENAP,Hombre,2,Artes y humanidades,Artes visuales,Licenciatura,295
ENAP,Hombre,2,Artes y humanidades,Arte y diseño,Licenciatura,63
ENAP,Hombre,2,Artes y humanidades,Artes visuales,Licenciatura,274
ENAP,Hombre,2,Artes y humanidades,Cinematografía,Licenciatura,52
ENAP,Hombre,2,Artes y humanidades,Cinematografía,Licenciatura,40
ENAP,Hombre,2,Artes y humanidades,Cine documental,Maestría,3
ENAP,Hombre,2,Artes y humanidades,Diseño y comunicación visual,Licenciatura,615
ENAP,Hombre,2,Artes y humanidades,Artes visuales,Licenciatura,321
ENAP,Hombre,2,Artes y humanidades,Artes y diseño,Doctorado,47
ENAP,Hombre,2,Artes y humanidades,Diseño y comunicación visual,Maestría,15
ENAP,Hombre,2,Artes y humanidades,Artes visuales,Maestría,42
ENAP,Hombre,2,Artes y humanidades,Artes visuales,Maestría,52
ENAP,Mujer,1,Educación,Docencia en artes y diseño,Maestría,13
ENAP,Mujer,1,Educación,Docencia en artes y diseño,Maestría,21
ENAP,Mujer,2,Artes y humanidades,Cine documental,Maestría,5
ENAP,Mujer,2,Artes y humanidades,Cinematografía,Licenciatura,25
ENAP,Mujer,2,Artes y humanidades,Diseño y comunicación visual,Licenciatura,1485
ENAP,Mujer,2,Artes y humanidades,Diseño y comunicación visual,Licenciatura,1421
ENAP,Mujer,2,Artes y humanidades,Diseño y comunicación visual,Maestría,32
ENAP,Mujer,2,Artes y humanidades,Artes visuales,Licenciatura,629
ENAP,Mujer,2,Artes y humanidades,Artes visuales,Licenciatura,705
ENAP,Mujer,2,Artes y humanidades,Diseño y comunicación visual,Licenciatura,1497
ENAP,Mujer,2,Artes y humanidades,Arte y diseño,Licenciatura,60
ENAP,Mujer,2,Artes y humanidades,Arte y diseño,Licenciatura,33
ENAP,Mujer,2,Artes y humanidades,Arte y diseño,Licenciatura,20
ENAP,Mujer,2,Artes y humanidades,Arte y diseño,Licenciatura,57
ENAP,Mujer,2,Artes y humanidades,Artes y diseño,Doctorado,55
ENAP,Mujer,2,Artes y humanidades,Diseño y comunicación visual,Licenciatura,1536
ENAP,Mujer,2,Artes y humanidades,Artes visuales,Licenciatura,723
ENAP,Mujer,2,Artes y humanidades,Arte y diseño,Licenciatura,87
ENAP,Mujer,2,Artes y humanidades,Artes visuales,Licenciatura,735
ENAP,Mujer,2,Artes y humanidades,Cinematografía,Licenciatura,20
ENAP,Mujer,2,Artes y humanidades,Cinematografía,Licenciatura,15
ENAP,Mujer,2,Artes y humanidades,Cine documental,Maestría,8
ENAP,Mujer,2,Artes y humanidades,Diseño y comunicación visual,Licenciatura,1531
ENAP,Mujer,2,Artes y humanidades,Artes visuales,Licenciatura,663
ENAP,Mujer,2,Artes y humanidades,Artes y diseño,Doctorado,53
ENAP,Mujer,2,Artes y humanidades,Diseño y comunicación visual,Maestría,22
ENAP,Mujer,2,Artes y humanidades,Artes visuales,Maestría,58
ENAP,Mujer,2,Artes y humanidades,Artes visuales,Maestría,57
ENES León,Hombre,2,Artes y humanidades,Traducción,Licenciatura,7
ENES León,Hombre,3,Ciencias sociales y derecho,Economía industrial,Licenciatura,100
ENES León,Hombre,3,Ciencias sociales y derecho,Economía,Maestría,2
ENES León,Hombre,3,Ciencias sociales y derecho,Economía industrial,Licenciatura,80
ENES León,Hombre,3,Ciencias sociales y derecho,Economía industrial,Licenciatura,90
ENES León,Hombre,3,Ciencias sociales y derecho,Economía industrial,Licenciatura,74
ENES León,Hombre,3,Ciencias sociales y derecho,Desarrollo y gestión interculturales,Licenciatura,19
ENES León,Hombre,3,Ciencias sociales y derecho,Desarrollo y gestión interculturales,Licenciatura,26
ENES León,Hombre,3,Ciencias sociales y derecho,Desarrollo y gestión interculturales,Licenciatura,17
ENES León,Hombre,3,Ciencias sociales y derecho,Desarrollo y gestión interculturales,Licenciatura,15
ENES León,Hombre,3,Ciencias sociales y derecho,Economía industrial,Licenciatura,95
ENES León,Hombre,3,Ciencias sociales y derecho,Desarrollo y gestión interculturales,Licenciatura,19
ENES León,Hombre,4,Administración y negocios,Administración agropecuaria,Licenciatura,48
ENES León,Hombre,4,Administración y negocios,Administración agropecuaria,Licenciatura,42
ENES León,Hombre,4,Administración y negocios,Administración agropecuaria,Licenciatura,48
ENES León,Hombre,4,Administración y negocios,Administración agropecuaria,Licenciatura,44
ENES León,Hombre,4,Administración y negocios,Administración agropecuaria,Licenciatura,53
ENES León,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias de la sostenibilidad,Maestría,1
ENES León,Hombre,7,"Ingeniería, manufactura y construcción",Desarrollo territorial,Licenciatura,23
ENES León,Hombre,7,"Ingeniería, manufactura y construcción",Desarrollo territorial,Licenciatura,26
ENES León,Hombre,7,"Ingeniería, manufactura y construcción",Desarrollo territorial,Licenciatura,40
ENES León,Hombre,7,"Ingeniería, manufactura y construcción",Desarrollo territorial,Licenciatura,32
ENES León,Hombre,7,"Ingeniería, manufactura y construcción",Desarrollo territorial,Licenciatura,40
ENES León,Hombre,8,Agronomía y veterinaria,Ciencias agrogenómicas,Licenciatura,17
ENES León,Hombre,8,Agronomía y veterinaria,Ciencias agrogenómicas,Licenciatura,22
ENES León,Hombre,8,Agronomía y veterinaria,Ciencias agrogenómicas,Licenciatura,29
ENES León,Hombre,8,Agronomía y veterinaria,Ciencias agrogenómicas,Licenciatura,29
ENES León,Hombre,8,Agronomía y veterinaria,Ciencias agrogenómicas,Licenciatura,23
ENES León,Hombre,9,Ciencias de la salud,Fisioterapia,Licenciatura,77
ENES León,Hombre,9,Ciencias de la salud,Fisioterapia,Licenciatura,71
ENES León,Hombre,9,Ciencias de la salud,Odontología,Licenciatura,107
ENES León,Hombre,9,Ciencias de la salud,Odontología pediátrica,Especialidad,2
ENES León,Hombre,9,Ciencias de la salud,Odontología,Licenciatura,89
ENES León,Hombre,9,Ciencias de la salud,Fisioterapia,Licenciatura,87
ENES León,Hombre,9,Ciencias de la salud,Odontológicas,Especialidad,20
ENES León,Hombre,9,Ciencias de la salud,Fisioterapia,Licenciatura,91
ENES León,Hombre,9,Ciencias de la salud,Optometría,Licenciatura,16
ENES León,Hombre,9,Ciencias de la salud,Optometría,Licenciatura,27
ENES León,Hombre,9,Ciencias de la salud,Endodoncia,Especialidad,2
ENES León,Hombre,9,Ciencias de la salud,Odontología,Licenciatura,98
ENES León,Hombre,9,Ciencias de la salud,Ciencias odontológicas básicas,Maestría,1
ENES León,Hombre,9,Ciencias de la salud,Odontología,Licenciatura,104
ENES León,Hombre,9,Ciencias de la salud,Odontología,Licenciatura,102
ENES León,Hombre,9,Ciencias de la salud,Optometría,Licenciatura,32
ENES León,Hombre,9,Ciencias de la salud,Optometría,Licenciatura,28
ENES León,Hombre,9,Ciencias de la salud,Ciencias odontológicas básicas,Maestría,1
ENES León,Hombre,9,Ciencias de la salud,Optometría,Licenciatura,12
ENES León,Hombre,9,Ciencias de la salud,Ortodoncia,Especialidad,5
ENES León,Hombre,9,Ciencias de la salud,Fisioterapia,Licenciatura,83
ENES León,Mujer,2,Artes y humanidades,Traducción,Licenciatura,32
ENES León,Mujer,3,Ciencias sociales y derecho,Economía industrial,Licenciatura,75
ENES León,Mujer,3,Ciencias sociales y derecho,Economía industrial,Licenciatura,61
ENES León,Mujer,3,Ciencias sociales y derecho,Economía industrial,Licenciatura,66
ENES León,Mujer,3,Ciencias sociales y derecho,Economía industrial,Licenciatura,49
ENES León,Mujer,3,Ciencias sociales y derecho,Desarrollo y gestión interculturales,Licenciatura,57
ENES León,Mujer,3,Ciencias sociales y derecho,Desarrollo y gestión interculturales,Licenciatura,69
ENES León,Mujer,3,Ciencias sociales y derecho,Desarrollo y gestión interculturales,Licenciatura,62
ENES León,Mujer,3,Ciencias sociales y derecho,Desarrollo y gestión interculturales,Licenciatura,58
ENES León,Mujer,3,Ciencias sociales y derecho,Economía industrial,Licenciatura,77
ENES León,Mujer,3,Ciencias sociales y derecho,Desarrollo y gestión interculturales,Licenciatura,49
ENES León,Mujer,4,Administración y negocios,Administración agropecuaria,Licenciatura,44
ENES León,Mujer,4,Administración y negocios,Administración agropecuaria,Licenciatura,37
ENES León,Mujer,4,Administración y negocios,Administración agropecuaria,Licenciatura,45
ENES León,Mujer,4,Administración y negocios,Administración agropecuaria,Licenciatura,46
ENES León,Mujer,4,Administración y negocios,Administración agropecuaria,Licenciatura,52
ENES León,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias de la sostenibilidad,Maestría,6
ENES León,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias de la sostenibilidad,Maestría,4
ENES León,Mujer,7,"Ingeniería, manufactura y construcción",Desarrollo territorial,Licenciatura,27
ENES León,Mujer,7,"Ingeniería, manufactura y construcción",Desarrollo territorial,Licenciatura,27
ENES León,Mujer,7,"Ingeniería, manufactura y construcción",Desarrollo territorial,Licenciatura,47
